"","datetime","PS_primary_flow_total_mgd","AD_primary_sludge_TS_pct","AD_primary_sludge_VS_pct","PS_primary_sludge_TS_load_lbs","PS_primary_sludge_VS_load_lbs","AD_feed_primary_sludge_TS_total_weekly_load_lbs","AD_feed_primary_sludge_VS_total_weekly_load_lbs","PS_primary_sludge_weekly_TS_load_lbs","PS_primary_sludge_weekly_VS_load_lbs","PS_primary_sludge_monthly_TS_load_lbs","AD_twas_flow_total_mgd","AD_twas_TS_pct","AD_twas_VS_pct","AD_twas_TS_load_lbs","AD_twas_VS_load_lbs","thickening_twas_sludge_weekly_TS_load_lbs","thickening_twas_sludge_weekly_VS_load_lbs","AD_waste_provider_TS_pct","AD_waste_provider_VS_pct","AD_FOG_total_MG","AD_slurry_TS_pct","AD_slurry_VS_pct","AD_FOG_VS_load_lbs","AD_FOG_TS_load_lbs","AD_FOG_weekly_TS_load_lbs","AD_FOG_weekly_VS_load_lbs","AD_total_feed_flow_mgd","AD_primary_flow_pct","AD_twas_flow_pct","AD_FOG_flow_pct","daily_ccr_digester","daily_ccr_slurry"
"1",2021-03-12,0.0311,5.22,87.4,13528.09,11823.55,NA,NA,NA,NA,NA,0.01601,7.06,85.7,9426.75,8078.73,NA,NA,NA,NA,0.022,NA,NA,NA,NA,NA,NA,0.0691,44.96,23.17,31.83,339.265432098765,544.026184538653
"2",2021-03-13,0.0221,NA,NA,NA,NA,NA,NA,75129.77,66264.46,NA,0.011814,NA,NA,NA,NA,49890.01,42955.3,NA,NA,0.0083,NA,NA,NA,NA,94272.36,87013.39,0.0422,52.3,27.98,19.66,81,519.865598885794
"3",2021-03-14,0.0227,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009932,NA,NA,NA,NA,NA,NA,NA,NA,0.0013,NA,NA,NA,NA,NA,NA,0.0339,66.97,29.31,3.84,81,507.140988372093
"4",2021-03-15,0.0253,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012424,NA,NA,NA,NA,NA,NA,NA,NA,0.0214,NA,NA,NA,NA,NA,NA,0.0591,42.78,21.01,36.19,81,484.965517241379
"5",2021-03-16,0.0238,NA,NA,NA,8841.651,NA,NA,NA,NA,NA,0.011164,NA,NA,NA,NA,NA,NA,NA,NA,0.025,12,96.9,24244.38,25020,NA,NA,0.06,39.61,18.62,41.69,452.842007434944,915.033747779751
"6",2021-03-17,0.0265,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009899,NA,NA,NA,NA,NA,NA,NA,NA,0.0197,NA,NA,NA,NA,NA,NA,0.056,47.24,17.66,35.15,393.376569037657,1273.09381663113
"7",2021-03-18,0.0216,NA,NA,NA,NA,94696.65,82764.87,NA,NA,NA,0.008342,NA,NA,NA,NA,NA,NA,NA,NA,0.0222,14.7,97.3,26481.9,27216.76,NA,NA,0.0521,41.34,16,42.59,409.210562890896,1416.84655532359
"8",2021-03-19,0.0355,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008385,NA,NA,NA,NA,NA,NA,NA,NA,0.024,NA,NA,NA,NA,NA,NA,0.0679,52.27,12.35,35.34,454.027139874739,1409.94153846154
"9",2021-03-20,0.0287,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011556,NA,NA,NA,NA,NA,NA,NA,NA,0.018,NA,NA,NA,NA,146522.12,142272.98,0.0583,49.22,19.83,30.89,670.039610840862,1386.82352941176
"10",2021-03-21,0.0252,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01259,NA,NA,NA,NA,NA,NA,NA,NA,0.0082,NA,NA,NA,NA,NA,NA,0.0459,54.81,27.4,17.85,569.639777468706,1217.52155771905
"11",2021-03-22,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014355,NA,NA,NA,NA,NA,NA,NA,NA,0.0214,NA,NA,NA,NA,NA,NA,0.0607,41.14,23.64,35.24,449.650451702571,1410.18283321703
"12",2021-03-23,0.0318,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014131,NA,NA,NA,NA,NA,NA,NA,NA,0.017,NA,NA,NA,NA,NA,NA,0.063,50.55,22.44,27,509.424600416956,1519.13732394366
"13",2021-03-24,0.0328,4.42,87.3,12072.88,10539.63,NA,NA,NA,NA,NA,0.016554,6.11,83,8435.49,7001.46,NA,NA,NA,NA,0.0207,16.2,96.2,26904.6,27967.36,NA,NA,0.07,46.75,23.63,29.55,600.839471855455,1557.86414253898
"14",2021-03-25,0.0292,NA,NA,NA,NA,84510.17,73777.38,NA,NA,NA,0.015424,NA,NA,NA,NA,NA,NA,NA,NA,0.0253,NA,NA,NA,NA,NA,NA,0.07,41.78,22.03,36.14,671.415331010453,1554.88348082596
"15",2021-03-26,0.0312,4.31,86.4,11222.4,9696.15,NA,NA,NA,NA,NA,0.016959,5.89,82.5,8330.7,6872.83,NA,NA,NA,NA,0.0112,NA,NA,NA,NA,NA,NA,0.0594,52.58,28.56,18.86,669.207942238267,1425.64456035768
"16",2021-03-27,0.0283,NA,NA,NA,NA,NA,NA,73829.4,64120.83,NA,0.014815,NA,NA,NA,NA,NA,NA,NA,NA,0.0153,NA,NA,NA,NA,160913.63,154798.91,0.0584,48.42,25.36,26.19,592.005555555556,1324.14305555556
"17",2021-03-28,0.0285,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014537,NA,NA,NA,NA,NA,NA,NA,NA,0.0012,NA,NA,NA,NA,NA,NA,0.0443,64.42,32.81,2.71,608.680584551148,1188.1155184412
"18",2021-03-29,0.0246,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012136,6.81,86,6892.69,5927.71,NA,NA,NA,NA,0.0223,4.3,93.5,7477.41,7997.23,NA,NA,0.0591,41.68,20.54,37.75,614.375175315568,1336.31767180926
"19",2021-03-30,0.0184,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01088,NA,NA,NA,NA,NA,NA,NA,NA,0.0129,NA,NA,NA,NA,NA,NA,0.0422,43.61,25.81,30.6,592.413240418118,1343.1637630662
"20",2021-03-31,0.0164,5.6,89.4,7667.91,6855.11,NA,NA,NA,NA,331472.29,0.008125,6.39,84.8,4330.02,3671.86,NA,NA,NA,NA,0.0242,4.87,93,9140.99,9829.02,NA,NA,0.0487,33.69,16.67,49.66,666.662491301322,1412.85803757829
"21",2021-04-01,0.0256,NA,NA,NA,NA,66116.07,57929.41,NA,NA,NA,0.00798,NA,NA,NA,NA,NA,NA,NA,NA,0.0139,NA,NA,NA,NA,NA,NA,0.0474,53.94,16.84,29.33,635.804181184669,1292.59581881533
"22",2021-04-02,0.0218,4.73,89.2,8594.57,7666.35,NA,NA,NA,NA,NA,0.007284,6.09,84.6,3699.59,3129.85,NA,NA,NA,NA,0.0116,4.28,90.3,3739,4140.64,NA,NA,0.0407,53.53,17.9,28.5,519.724808895066,1293.19179986101
"23",2021-04-03,0.0261,NA,NA,NA,NA,NA,NA,69338.77,61919.53,NA,0.007437,NA,NA,NA,NA,NA,NA,NA,NA,0.0107,NA,NA,NA,NA,36194.49,33395.45,0.0443,58.97,16.79,24.15,438.491313412092,1180.30229325921
"24",2021-04-04,0.0179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008496,NA,NA,NA,NA,NA,NA,NA,NA,0.0064,NA,NA,NA,NA,NA,NA,0.0328,54.54,25.93,19.53,382.25260960334,1075.97286012526
"25",2021-04-05,0.0161,4.13,89.3,5558.13,4963.41,NA,NA,NA,NA,NA,0.008902,6.69,85.6,4966.84,4251.61,NA,NA,NA,NA,0.0178,8.11,95,11437.48,12039.46,NA,NA,0.0428,37.69,20.79,41.57,295.986101459347,1092.8575399583
"26",2021-04-06,0.0171,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008747,NA,NA,NA,NA,NA,NA,NA,NA,0.0269,NA,NA,NA,NA,NA,NA,0.0527,32.37,16.6,51.04,353.31843575419,1244.13407821229
"27",2021-04-07,0.0196,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009058,NA,NA,NA,NA,NA,NA,NA,NA,0.0309,NA,NA,NA,NA,NA,NA,0.0596,32.94,15.21,51.88,503.577622377622,1134.53916083916
"28",2021-04-08,0.0231,NA,NA,NA,NA,49534.43,44204.16,NA,NA,NA,0.009177,NA,NA,NA,NA,NA,NA,NA,NA,0.0343,NA,NA,NA,NA,NA,NA,0.0665,34.67,13.79,51.56,603.717859624739,1205.90896455872
"29",2021-04-09,0.0204,7.22,88.6,12256.88,10859.59,NA,NA,NA,NA,NA,0.009199,4.76,85,3651.86,3104.08,NA,NA,NA,NA,0.0214,2.23,88.4,3518.33,3980.01,NA,NA,0.0509,39.97,18.06,42.02,607.027835768963,802.009046624913
"30",2021-04-10,0.0182,NA,NA,NA,NA,NA,NA,62350.64,55460.9,NA,0.010004,NA,NA,NA,NA,NA,NA,NA,NA,0.0093,NA,NA,NA,NA,63383.17,58122.36,0.0375,48.53,26.65,24.78,432.354412786657,548.726893676164
"31",2021-04-11,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010669,NA,NA,NA,NA,NA,NA,NA,NA,0.0034,NA,NA,NA,NA,NA,NA,0.0341,58.66,31.33,9.98,345.954102920723,590.624478442281
"32",2021-04-12,0.0199,4.09,89.5,6800.82,6086.73,NA,NA,NA,NA,NA,0.010709,7.57,86.3,6761,5834.74,NA,NA,NA,NA,0.0089,NA,NA,NA,NA,NA,NA,0.0395,50.43,27.09,22.51,343.277855153203,594.271587743733
"33",2021-04-13,0.0194,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01276,NA,NA,NA,NA,NA,NA,NA,NA,0.0164,NA,NA,NA,NA,NA,NA,0.0486,40.01,26.27,33.77,513.633891213389,620.145746164575
"34",2021-04-14,0.0208,4.24,89.1,7371.34,6567.87,NA,NA,NA,NA,NA,0.014363,7.43,86.1,8900.21,7663.08,NA,NA,NA,NA,0.0152,2.68,84.4,2867.39,3397.38,NA,NA,0.0504,41.38,28.51,30.18,579.632240055827,623.042568039079
"35",2021-04-15,0.029,NA,NA,NA,NA,61667.76,54866.45,NA,NA,NA,0.015597,NA,NA,NA,NA,NA,NA,NA,NA,0.0211,NA,NA,NA,NA,NA,NA,0.0657,44.17,23.75,32.14,565.344033496162,600.457780879274
"36",2021-04-16,0.0267,4.94,85.8,10991.26,9430.5,NA,NA,NA,NA,NA,0.014306,7.28,85.8,8685.92,7452.52,NA,NA,NA,NA,0.0079,3.26,90.8,1950.28,2147.88,NA,NA,0.0488,54.63,29.29,16.18,420.690592334495,563.383275261324
"37",2021-04-17,0.0278,NA,NA,NA,NA,NA,NA,60061.34,52934.06,NA,0.011616,NA,NA,NA,NA,NA,NA,NA,NA,0.0148,NA,NA,NA,NA,21723.11,12686.3,0.0542,51.29,21.43,27.31,371.046527777778,577.975
"38",2021-04-18,0.0217,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012467,NA,NA,NA,NA,NA,NA,NA,NA,0.0065,NA,NA,NA,NA,NA,NA,0.0407,53.26,30.67,15.99,365.341446453408,572.755215577191
"39",2021-04-19,0.0189,5.26,87.9,8285.83,7283.24,NA,NA,NA,NA,NA,0.012637,6.67,84.3,7029.69,5926.02,NA,NA,NA,NA,0.0206,5.23,90.9,8167.68,8985.35,NA,NA,0.0521,36.23,24.24,39.52,436.124391938846,598.059763724809
"40",2021-04-20,0.0181,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011755,NA,NA,NA,NA,NA,NA,NA,NA,0.0243,NA,NA,NA,NA,NA,NA,0.0542,33.46,21.68,44.82,497.885337039611,604.469770674079
"41",2021-04-21,0.0216,3.2,86,5776.9,4968.13,NA,NA,NA,NA,NA,0.010751,5.88,83.8,5272.2,4418.11,NA,NA,NA,NA,0.0013,NA,NA,NA,NA,NA,NA,0.0337,64.19,31.88,3.85,511.372999304106,531.683368128045
"42",2021-04-22,0.023,NA,NA,NA,NA,58459.3,50591.05,NA,NA,NA,0.011155,NA,NA,NA,NA,NA,NA,NA,NA,0.0202,NA,NA,NA,NA,NA,NA,0.0544,42.25,20.52,37.16,448.191370911621,556.077244258873
"43",2021-04-23,0.0222,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011805,NA,NA,NA,NA,NA,NA,NA,NA,0.0145,NA,NA,NA,NA,NA,NA,0.0485,45.68,24.34,29.9,418.644444444444,555.051388888889
"44",2021-04-24,0.0193,NA,NA,NA,NA,NA,NA,51306.22,44610.75,NA,0.010917,NA,NA,NA,NA,NA,NA,NA,NA,0.0075,NA,NA,NA,NA,41393.67,37626.85,0.0377,51.14,28.93,19.87,273.853472222222,545.475694444444
"45",2021-04-25,0.0174,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010553,NA,NA,NA,NA,NA,NA,NA,NA,0.0014,NA,NA,NA,NA,NA,NA,0.0293,59.36,36,4.78,233.550382209868,518.236275191105
"46",2021-04-26,0.0204,6.13,89.6,10428.14,9343.62,NA,NA,NA,NA,NA,0.010816,6.8,85.2,6133.97,5226.14,NA,NA,NA,NA,0.0143,17.1,97.8,19945.14,20393.8,NA,NA,0.0456,44.77,23.74,31.39,240.888888888889,548.015277777778
"47",2021-04-27,0.0214,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011834,NA,NA,NA,NA,NA,NA,NA,NA,0.0177,NA,NA,NA,NA,NA,NA,0.051,42.02,23.22,34.73,279.053621169916,574.24791086351
"48",2021-04-28,0.0223,3.74,NA,6966,NA,NA,NA,NA,NA,NA,0.011492,6.47,NA,6201.06,NA,NA,NA,NA,NA,0.0255,2.5,NA,0,5316.75,NA,NA,0.0593,37.64,19.37,42.97,297.155244755245,599.184615384615
"49",2021-04-29,0.0227,NA,NA,NA,NA,60879.49,65405.32,NA,NA,NA,0.012179,NA,NA,NA,NA,NA,NA,NA,NA,0.0263,NA,NA,NA,NA,NA,NA,0.0612,37.1,19.88,42.94,357.801398601399,582.855944055944
"50",2021-04-30,0.0242,6.78,86.8,NA,NA,NA,NA,NA,NA,254616.98,0.013427,6.1,85.1,6830.85,NA,NA,NA,NA,NA,0.004,5.02,92.4,NA,NA,NA,NA,0.0417,58.15,32.21,9.59,373.566457898399,552.308977035491
"51",2021-05-01,0.0318,NA,NA,NA,NA,NA,NA,65529.08,58714.06,NA,0.012286,NA,NA,NA,NA,44540.82,37926.51,NA,NA,0.0126,NA,NA,NA,NA,69675.58,66261.48,0.0567,56.13,21.66,22.21,327.627519110493,551.330785267547
"52",2021-05-02,0.0188,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011479,NA,NA,NA,NA,NA,NA,NA,NA,0.0146,NA,NA,NA,NA,NA,NA,0.0449,41.95,25.59,32.55,269.48643006263,559.114822546973
"53",2021-05-03,0.0223,2.56,79.4,4756.26,3776.47,NA,NA,NA,NA,NA,0.011121,5.83,84.4,5407.27,4563.74,NA,NA,NA,NA,0.011,6.54,93.8,5627.81,5999.8,NA,NA,0.0444,50.16,25.04,24.77,253.159833217512,579.001389854065
"54",2021-05-04,0.0237,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01059,NA,NA,NA,NA,NA,NA,NA,NA,0.0164,NA,NA,NA,NA,NA,NA,0.0506,46.72,20.92,32.4,250.759749303621,674.125348189415
"55",2021-05-05,0.0259,3.93,87.8,8474.15,7440.3,NA,NA,NA,NA,NA,0.012767,6.21,87.3,6612.21,5772.46,NA,NA,NA,NA,0.0188,6.69,94.7,9933.45,10489.38,NA,NA,0.0575,44.99,22.22,32.72,306.15625,693.902083333333
"56",2021-05-06,0.0216,NA,NA,NA,NA,46306.45,39258.72,NA,NA,NA,0.012744,NA,NA,NA,NA,NA,NA,NA,NA,0.0237,NA,NA,NA,NA,NA,NA,0.0581,37.27,21.94,40.8,328.758099352052,684.164146868251
"57",2021-05-07,0.0203,5.24,88.3,8863.2,7826.21,NA,NA,NA,NA,NA,0.011034,5.85,86.2,5383.38,4640.47,NA,NA,NA,NA,0.02,2.01,90.8,3044.23,3352.68,NA,NA,0.0513,39.55,21.52,39,307.898257839721,652.370034843206
"58",2021-05-08,0.0197,NA,NA,NA,NA,NA,NA,49529.64,42182.74,NA,0.010101,NA,NA,NA,NA,39727.99,34152.83,NA,NA,0.0115,NA,NA,NA,NA,49145.95,45754.88,0.0413,47.76,24.43,27.81,271.651388888889,652.113194444444
"59",2021-05-09,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011629,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,0.0362,60.97,32.16,6.91,272.824061196106,565.429068150209
"60",2021-05-10,0.0203,7.14,89.5,12072.03,10804.47,NA,NA,NA,NA,NA,0.014324,5.08,84.4,6068.68,5121.96,NA,NA,NA,NA,0.0109,4.44,91.8,3705.26,4036.23,NA,NA,0.0455,44.52,31.45,23.94,246.859331476323,716.17061281337
"61",2021-05-11,0.0183,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010747,NA,NA,NA,NA,NA,NA,NA,NA,0.0162,NA,NA,NA,NA,NA,NA,0.0452,40.48,23.78,35.85,242.161087866109,732.742498255408
"62",2021-05-12,0.0224,4.1,86.9,7653.93,6651.26,NA,NA,NA,NA,NA,0.010578,4.04,84,3564.11,2993.85,NA,NA,NA,NA,0.0186,10.2,96,15189.74,15822.65,NA,NA,0.0516,43.38,20.5,36.05,260.988795518207,675.133053221288
"63",2021-05-13,0.0247,NA,NA,NA,NA,66708.03,58991.18,NA,NA,NA,0.010544,NA,NA,NA,NA,NA,NA,NA,NA,0.0169,NA,NA,NA,NA,NA,NA,0.0522,47.37,20.21,32.38,338.91504178273,677.453342618384
"64",2021-05-14,0.0178,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010276,NA,NA,NA,NA,NA,NA,NA,NA,0.0166,NA,NA,NA,NA,NA,NA,0.0447,39.82,22.97,37.11,254.154329608939,603.083100558659
"65",2021-05-15,0.021,NA,NA,NA,NA,NA,NA,68444.35,60367.92,NA,0.010451,NA,NA,NA,NA,29806.99,25097.48,NA,NA,0.0102,NA,NA,NA,NA,56103.85,52681.51,0.0416,50.5,25.1,24.5,224.270629370629,495.994405594406
"66",2021-05-16,0.0221,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011174,NA,NA,NA,NA,NA,NA,NA,NA,0.0023,NA,NA,NA,NA,NA,NA,0.0355,62.14,31.48,6.48,203.036831132731,430.906879777623
"67",2021-05-17,0.0191,3.81,86.1,6054.64,5213.05,NA,NA,NA,NA,NA,0.011421,3.16,82.8,3009.94,2492.23,NA,NA,NA,NA,0.0172,3.05,87.3,3819.52,4375.16,NA,NA,0.0476,40,23.97,36.1,190.548678720445,569.837969401947
"68",2021-05-18,0.0212,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011712,NA,NA,NA,NA,NA,NA,NA,NA,0.0194,NA,NA,NA,NA,NA,NA,0.0523,40.57,22.38,37.07,293.143949930459,697.378998609179
"69",2021-05-19,0.0292,4.04,86.4,9826.5,8490.1,NA,NA,NA,NA,NA,0.0114,5.46,85.7,5191.15,4448.82,NA,NA,NA,NA,0.0234,6.51,93,11815.33,12704.66,NA,NA,0.064,45.58,17.82,36.57,446.329853862213,666.951983298539
"70",2021-05-20,0.0193,NA,NA,NA,NA,55583.99,47961,NA,NA,NA,0.009698,NA,NA,NA,NA,NA,NA,NA,NA,0.0264,NA,NA,NA,NA,NA,NA,0.0554,34.9,17.5,47.63,378.230020847811,641.390548992356
"71",2021-05-21,0.0241,5.71,85.9,11478.22,9859.79,NA,NA,NA,NA,NA,0.010527,5.28,85.3,4635.59,3954.15,NA,NA,NA,NA,0.01,7.99,91.9,6123.9,6663.66,NA,NA,0.0446,54.05,23.61,22.43,328.474965229485,589.653685674548
"72",2021-05-22,0.0251,NA,NA,NA,NA,NA,NA,60070.78,51740.96,NA,0.011001,NA,NA,NA,NA,29942.32,25331.21,NA,NA,0.0072,NA,NA,NA,NA,51667.55,46879.69,0.0433,58,25.41,16.63,328.013898540653,688.791521890202
"73",2021-05-23,0.0214,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010547,NA,NA,NA,NA,NA,NA,NA,NA,0.0102,NA,NA,NA,NA,NA,NA,0.0422,50.81,24.99,24.16,312.338204592902,688.167710508003
"74",2021-05-24,0.0158,4.38,83.3,5775.4,4810.91,NA,NA,NA,NA,NA,0.011338,4.9,84.3,4633.39,3905.95,NA,NA,NA,NA,0.0115,6.98,92.4,6185.73,6694.52,NA,NA,0.0387,40.86,29.31,29.72,277.894444444444,702.914583333333
"75",2021-05-25,0.0201,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010277,NA,NA,NA,NA,NA,NA,NA,NA,0.015,NA,NA,NA,NA,NA,NA,0.0454,44.3,22.62,33.01,267.448922863099,706.476025017373
"76",2021-05-26,0.0179,4.07,83,NA,NA,NA,NA,NA,NA,NA,0.008907,4.62,83.8,3431.94,2875.96,NA,NA,NA,NA,0.0141,19.6,95.9,NA,NA,NA,NA,0.041,43.8,21.74,34.41,275.936717663421,691.220445062587
"77",2021-05-27,0.0171,NA,NA,NA,NA,60387.69,51347.46,NA,NA,NA,0.009341,NA,NA,NA,NA,NA,NA,NA,NA,0.0224,NA,NA,NA,NA,NA,NA,0.0488,35.02,19.15,45.93,284.564280750521,670.594857539958
"78",2021-05-28,0.0204,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009788,NA,NA,NA,NA,NA,NA,NA,NA,0.0187,NA,NA,NA,NA,NA,NA,0.0489,41.78,20.03,38.26,325.845031271716,642.020152883947
"79",2021-05-29,0.0204,NA,NA,NA,NA,NA,NA,48877.24,40714.74,NA,0.010404,NA,NA,NA,NA,27968.98,23507.93,NA,NA,0.0214,NA,NA,NA,NA,125580.13,118233.7,0.0522,39.01,19.94,41.01,335.080758426966,668.470505617978
"80",2021-05-30,0.0116,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010195,NA,NA,NA,NA,NA,NA,NA,NA,0.0034,NA,NA,NA,NA,NA,NA,0.0251,46.08,40.55,13.52,324.374293785311,585.138418079096
"81",2021-05-31,0.0177,NA,NA,NA,NA,NA,NA,NA,NA,246961.42,0.008971,NA,NA,NA,NA,NA,NA,NA,NA,0.0051,NA,NA,NA,NA,NA,NA,0.0318,55.64,28.21,16.04,274.3959638135,604.502435629784
"82",2021-06-01,0.0166,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008727,NA,NA,NA,NA,NA,NA,NA,NA,0.0225,NA,NA,NA,NA,NA,NA,0.0478,34.65,18.25,47.06,410.640714285714,678.180714285714
"83",2021-06-02,0.0173,2.93,83.5,4227.28,3529.78,NA,NA,NA,NA,NA,0.008876,5.1,83.2,3775.32,3141.06,NA,NA,NA,NA,0.0215,7.76,90.7,12620.41,13914.46,NA,NA,0.0477,36.25,18.6,45.06,461.884937238494,652.892608089261
"84",2021-06-03,0.0206,NA,NA,NA,NA,29590.98,24708.47,NA,NA,NA,0.008006,NA,NA,NA,NA,NA,NA,NA,NA,0.0231,NA,NA,NA,NA,NA,NA,0.0517,39.89,15.47,44.65,440.547801814375,640.966503838102
"85",2021-06-04,0.0182,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008366,NA,NA,NA,NA,NA,NA,NA,NA,0.0108,NA,NA,NA,NA,NA,NA,0.0374,48.79,22.39,28.9,406.755215577191,590.009735744089
"86",2021-06-05,0.0206,NA,NA,NA,NA,NA,NA,29659.87,24765.99,NA,0.011437,NA,NA,NA,NA,27467.61,22853.05,NA,NA,0.0115,NA,NA,NA,NA,63359.31,57466.9,0.0435,47.34,26.26,26.41,310.562761506276,613.889818688982
